Component,Publication Grant Number,Publication Consortium Name,Publication Theme Name,Publication Doi,Publication Journal,Pubmed Id,Pubmed Url,Publication Title,Publication Year,Publication Keywords,Publication Authors,Publication Abstract,Publication Assay,Publication Tumor Type,Publication Tissue,Publication Dataset Alias,Publication Accessibility
PublicationView,CA274511,CSBC,Metastasis,10.1158/0008-5472.can-23-0046,Cancer Res,37409887,https://pubmed.ncbi.nlm.nih.gov/37409887,Galectin-1 Mediates Chronic STING Activation in Tumors to Promote Metastasis through MDSC Recruitment,2023,,"Dhanya K Nambiar, Vignesh Viswanathan, Hongbin Cao, Weiruo Zhang, Li Guan, Manish Chamoli, Brittany Holmes, Christina Kong, Rachel Hildebrand, Amanda Jeanette Koong, Rie von Eyben, Sylvia Plevritis, Lingyin Li, Amato Giaccia, Edgar Engleman, Quynh Thu Le","The immune system plays a crucial role in the regulation of metastasis. Tumor cells systemically change immune functions to facilitate metastatic progression. Through this study, we deciphered how tumoral galectin-1 (Gal1) expression shapes the systemic immune environment to promote metastasis in head and neck cancer (HNC). In multiple preclinical models of HNC and lung cancer in immunogenic mice, Gal1 fostered the establishment of a premetastatic niche through polymorphonuclear myeloid-derived suppressor cells (PMN-MDSC), which altered the local microenvironment to support metastatic spread. RNA sequencing of MDSCs from premetastatic lungs in these models demonstrated the role of PMN-MDSCs in collagen and extracellular matrix remodeling in the premetastatic compartment. Gal1 promoted MDSC accumulation in the premetastatic niche through the NF-κB signaling axis, triggering enhanced CXCL2-mediated MDSC migration. Mechanistically, Gal1 sustained NF-κB activation in tumor cells by enhancing stimulator of interferon gene (STING) protein stability, leading to prolonged inflammation-driven MDSC expansion. These findings suggest an unexpected protumoral role of STING activation in metastatic progression and establish Gal1 as an endogenous-positive regulator of STING in advanced-stage cancers. Significance: Galectin-1 increases STING stability in cancer cells that activates NF-κB signaling and CXCL2 expression to promote MDSC trafficking, which stimulates the generation of a premetastatic niche and facilitates metastatic progression.",,,,,Open Access
PublicationView,CA209891,CSBC,"Evolution, Heterogeneity, Drug Resistance/Sensitivity",10.1038/s41467-024-52284-8,Nat Commun,39251601,https://pubmed.ncbi.nlm.nih.gov/39251601,Merlin<sup>S13</sup> phosphorylation regulates meningioma Wnt signaling and magnetic resonance imaging features,2024,,"Charlotte D Eaton, Lauro Avalos, S John Liu, Zhenhong Chen, Naomi Zakimi, Tim Casey-Clyde, Paola Bisignano, Calixto-Hope G Lucas, Erica Stevenson, Abrar Choudhury, Harish N Vasudevan, Stephen T Magill, Jacob S Young, Nevan J Krogan, Javier E Villanueva-Meyer, Danielle L Swaney, David R Raleigh","Meningiomas are associated with inactivation of NF2/Merlin, but approximately one-third of meningiomas with favorable clinical outcomes retain Merlin expression. Biochemical mechanisms underlying Merlin-intact meningioma growth are incompletely understood, and non-invasive biomarkers that may be used to guide treatment de-escalation or imaging surveillance are lacking. Here, we use single-cell RNA sequencing, proximity-labeling proteomic mass spectrometry, mechanistic and functional approaches, and magnetic resonance imaging (MRI) across meningioma xenografts and patients to define biochemical mechanisms and an imaging biomarker that underlie Merlin-intact meningiomas. We find Merlin serine 13 (S13) dephosphorylation drives meningioma Wnt signaling and tumor growth by attenuating inhibitory interactions with β-catenin and activating the Wnt pathway. MRI analyses show Merlin-intact meningiomas with S13 phosphorylation and favorable clinical outcomes are associated with high apparent diffusion coefficient (ADC). These results define mechanisms underlying a potential imaging biomarker that could be used to guide treatment de-escalation or imaging surveillance for patients with Merlin-intact meningiomas.",,,,,Open Access
PublicationView,CA217376,CSBC,"Microenvironment, Evolution, Epigenetics, Heterogeneity",10.1038/s43018-024-00787-0,Nat Cancer,38997466,https://pubmed.ncbi.nlm.nih.gov/38997466,Tumor evolution metrics predict recurrence beyond 10 years in locally advanced prostate cancer,2024,,"Javier Fernandez-Mateos, George D Cresswell, Nicholas Trahearn, Katharine Webb, Chirine Sakr, Andrea Lampis, Christine Stuttle, Catherine M Corbishley, Vasilis Stavrinides, Luis Zapata, Inmaculada Spiteri, Timon Heide, Lewis Gallagher, Chela James, Daniele Ramazzotti, Annie Gao, Zsofia Kote-Jarai, Ahmet Acar, Lesley Truelove, Paula Proszek, Julia Murray, Alison Reid, Anna Wilkins, Michael Hubank, Ros Eeles, David Dearnaley, Andrea Sottoriva","Cancer evolution lays the groundwork for predictive oncology. Testing evolutionary metrics requires quantitative measurements in controlled clinical trials. We mapped genomic intratumor heterogeneity in locally advanced prostate cancer using 642 samples from 114 individuals enrolled in clinical trials with a 12-year median follow-up. We concomitantly assessed morphological heterogeneity using deep learning in 1,923 histological sections from 250 individuals. Genetic and morphological (Gleason) diversity were independent predictors of recurrence (hazard ratio (HR) = 3.12 and 95% confidence interval (95% CI) = 1.34-7.3; HR = 2.24 and 95% CI = 1.28-3.92). Combined, they identified a group with half the median time to recurrence. Spatial segregation of clones was also an independent marker of recurrence (HR = 2.3 and 95% CI = 1.11-4.8). We identified copy number changes associated with Gleason grade and found that chromosome 6p loss correlated with reduced immune infiltration. Matched profiling of relapse, decades after diagnosis, confirmed that genomic instability is a driving force in prostate cancer progression. This study shows that combining genomics with artificial intelligence-aided histopathology leads to the identification of clinical biomarkers of evolution.",,,,,Open Access
PublicationView,CA251443,TEC,"Microenvironment, Drug Resistance/Sensitivity, Platform Development",10.1016/j.mbplus.2024.100160,Matrix Biol Plus,39291079,https://pubmed.ncbi.nlm.nih.gov/39291079,The importance of matrix in cardiomyogenesis: Defined substrates for maturation and chamber specificity,2024,"Extracellular matrix proteins, Cardiomyocyte differentiation, Cardiomyocyte Maturation, Action Potential Morphology, Array Platform, Chamber Specification","Jake Ireland, Kristopher A Kilian","Human embryonic stem cell-derived cardiomyocytes (hESC-CM) are a promising source of cardiac cells for disease modelling and regenerative medicine. However, current protocols invariably lead to mixed population of cardiac cell types and often generate cells that resemble embryonic phenotypes. Here we developed a combinatorial approach to assess the importance of extracellular matrix proteins (ECMP) in directing the differentiation of cardiomyocytes from human embryonic stem cells (hESC). We did this by focusing on combinations of ECMP commonly found in the developing heart with a broad goal of identifying combinations that promote maturation and influence chamber specific differentiation. We formulated 63 unique ECMP combinations fabricated from collagen 1, collagen 3, collagen 4, fibronectin, laminin, and vitronectin, presented alone and in combinations, leading to the identification of specific ECMP combinations that promote hESC proliferation, pluripotency, and germ layer specification. When hESC were subjected to a differentiation protocol on the ECMP combinations, it revealed precise protein combinations that enhance differentiation as determined by the expression of cardiac progenitor markers kinase insert domain receptor (KDR) and mesoderm posterior transcription factor 1 (MESP1). High expression of cardiac troponin (cTnT) and the relative expression of myosin light chain isoforms (MLC2a and MLC2v) led to the identification of three surfaces that promote a mature cardiomyocyte phenotype. Action potential morphology was used to assess chamber specificity, which led to the identification of matrices that promote chamber-specific cardiomyocytes. This study provides a matrix-based approach to improve control over cardiomyocyte phenotypes during differentiation, with the scope for translation to cardiac laboratory models and for the generation of functional chamber specific cardiomyocytes for regenerative therapies.",,,,,Open Access
PublicationView,CA243075,CSBC,Drug Resistance/Sensitivity,10.3390/cancers16172942,Cancers (Basel),39272799,https://pubmed.ncbi.nlm.nih.gov/39272799,Agent-Based Modeling of Virtual Tumors Reveals the Critical Influence of Microenvironmental Complexity on Immunotherapy Efficacy,2024,"Bladder cancer, Cytotoxic T lymphocyte, Ordinary differential equation, Agent-based Model, Immune Checkpoint Inhibition, Fas/fas Ligand, Tumor Antigenicity, Perforin/granzyme","Yixuan Wang, Daniel R Bergman, Erica Trujillo, Anthony A Fernald, Lie Li, Alexander T Pearson, Randy F Sweis, Trachette L Jackson","Since the introduction of the first immune checkpoint inhibitor (ICI), immunotherapy has changed the landscape of molecular therapeutics for cancers. However, ICIs do not work equally well on all cancers and for all patients. There has been a growing interest in using mathematical and computational models to optimize clinical responses. Ordinary differential equations (ODEs) have been widely used for mechanistic modeling in immuno-oncology and immunotherapy. They allow rapid simulations of temporal changes in the cellular and molecular populations involved. Nonetheless, ODEs cannot describe the spatial structure in the tumor microenvironment or quantify the influence of spatially-dependent characteristics of tumor-immune dynamics. For these reasons, agent-based models (ABMs) have gained popularity because they can model more detailed phenotypic and spatial heterogeneity that better reflect the complexity seen in vivo. In the context of anti-PD-1 ICIs, we compare treatment outcomes simulated from an ODE model and an ABM to show the importance of including spatial components in computational models of cancer immunotherapy. We consider tumor cells of high and low antigenicity and two distinct cytotoxic T lymphocyte (CTL) killing mechanisms. The preferred mechanism differs based on the antigenicity of tumor cells. Our ABM reveals varied phenotypic shifts within the tumor and spatial organization of tumor and CTLs despite similarities in key immune parameters, initial simulation conditions, and early temporal trajectories of the cell populations.",,,,,Open Access
PublicationView,CA217378,CSBC,"Evolution, Heterogeneity, Drug Resistance/Sensitivity",10.1186/s12859-024-05926-z,BMC Bioinformatics,39294560,https://pubmed.ncbi.nlm.nih.gov/39294560,Leveraging gene correlations in single cell transcriptomic data,2024,"Melanoma, Gene Regulatory Network, Gene Co-expression Network, Single Cell Rna Sequencing, Gene–gene Correlation","Kai Silkwood, Emmanuel Dollinger, Joshua Gervin, Scott Atwood, Qing Nie, Arthur D Lander","Background: Many approaches have been developed to overcome technical noise in single cell RNA-sequencing (scRNAseq). As researchers dig deeper into data-looking for rare cell types, subtleties of cell states, and details of gene regulatory networks-there is a growing need for algorithms with controllable accuracy and fewer ad hoc parameters and thresholds. Impeding this goal is the fact that an appropriate null distribution for scRNAseq cannot simply be extracted from data in which ground truth about biological variation is unknown (i.e., usually). Results: We approach this problem analytically, assuming that scRNAseq data reflect only cell heterogeneity (what we seek to characterize), transcriptional noise (temporal fluctuations randomly distributed across cells), and sampling error (i.e., Poisson noise). We analyze scRNAseq data without normalization-a step that skews distributions, particularly for sparse data-and calculate p values associated with key statistics. We develop an improved method for selecting features for cell clustering and identifying gene-gene correlations, both positive and negative. Using simulated data, we show that this method, which we call BigSur (Basic Informatics and Gene Statistics from Unnormalized Reads), captures even weak yet significant correlation structures in scRNAseq data. Applying BigSur to data from a clonal human melanoma cell line, we identify thousands of correlations that, when clustered without supervision into gene communities, align with known cellular components and biological processes, and highlight potentially novel cell biological relationships. Conclusions: New insights into functionally relevant gene regulatory networks can be obtained using a statistically grounded approach to the identification of gene-gene correlations.",,,,,Open Access
PublicationView,"CA261694, CA268084","CCBIR, MetNet","Metastasis, Method/Assay Development, Epigenetics, Computational Model Development, Platform Development",10.7554/elife.97604,Elife,39331520,https://pubmed.ncbi.nlm.nih.gov/39331520,"Local volume concentration, packing domains, and scaling properties of chromatin",2024,"Theory, chromatin, None, Physics Of Living Systems, Sr-ev","Marcelo A Carignano, Martin Kroeger, Luay M Almassalha, Vasundhara Agrawal, Wing Shun Li, Emily M Pujadas-Liwag, Rikkert J Nap, Vadim Backman, Igal Szleifer","We propose the Self Returning Excluded Volume (SR-EV) model for the structure of chromatin based on stochastic rules and physical interactions. The SR-EV <i>rules of return</i> generate conformationally defined domains observed by single-cell imaging techniques. From nucleosome to chromosome scales, the model captures the overall chromatin organization as a corrugated system, with dense and dilute regions alternating in a manner that resembles the mixing of two disordered bi-continuous phases. This particular organizational topology is a consequence of the multiplicity of interactions and processes occurring in the nuclei, and mimicked by the proposed return rules. Single configuration properties and ensemble averages show a robust agreement between theoretical and experimental results including chromatin volume concentration, contact probability, packing domain identification and size characterization, and packing scaling behavior. Model and experimental results suggest that there is an inherent chromatin organization regardless of the cell character and resistant to an external forcing such as RAD21 degradation.",,,,,Open Access
PublicationView,CA244100,PS-ON,"Drug Resistance/Sensitivity, Tumor-Immune",10.1186/s13014-024-02514-6,Radiat Oncol,39272128,https://pubmed.ncbi.nlm.nih.gov/39272128,Spatially fractionated GRID radiation potentiates immune-mediated tumor control,2024,"mathematical model, Personalized Oncology, Spatially Fractionated Radiotherapy, Tumor Immune Interactions","Rebecca A Bekker, Nina Obertopp, Gage Redler, José Penagaricano, Jimmy J Caudell, Kosj Yamoah, Shari Pilon-Thomas, Eduardo G Moros, Heiko Enderling","Background: Tumor-immune interactions shape a developing tumor and its tumor immune microenvironment (TIME) resulting in either well-infiltrated, immunologically inflamed tumor beds, or immune deserts with low levels of infiltration. The pre-treatment immune make-up of the TIME is associated with treatment outcome; immunologically inflamed tumors generally exhibit better responses to radio- and immunotherapy than non-inflamed tumors. However, radiotherapy is known to induce opposing immunological consequences, resulting in both immunostimulatory and inhibitory responses. In fact, it is thought that the radiation-induced tumoricidal immune response is curtailed by subsequent applications of radiation. It is thus conceivable that spatially fractionated radiotherapy (SFRT), administered through GRID blocks (SFRT-GRID) or lattice radiotherapy to create areas of low or high dose exposure, may create protective reservoirs of the tumor immune microenvironment, thereby preserving anti-tumor immune responses that are pivotal for radiation success. Methods: We have developed an agent-based model (ABM) of tumor-immune interactions to investigate the immunological consequences and clinical outcomes after 2Gy×35 whole tumor radiation therapy (WTRT) and SFRT-GRID. The ABM is conceptually calibrated such that untreated tumors escape immune surveillance and grow to clinical detection. Individual ABM simulations are initialized from four distinct multiplex immunohistochemistry (mIHC) slides, and immune related parameter rates are generated using Latin Hypercube Sampling. Results: In silico simulations suggest that radiation-induced cancer cell death alone is insufficient to clear a tumor with WTRT. However, explicit consideration of radiation-induced anti-tumor immunity synergizes with radiation cytotoxicity to eradicate tumors. Similarly, SFRT-GRID is successful with radiation-induced anti-tumor immunity, and, for some pre-treatment TIME compositions and modeling parameters, SFRT-GRID might be superior to WTRT in providing tumor control. Conclusion: This study demonstrates the pivotal role of the radiation-induced anti-tumor immunity. Prolonged fractionated treatment schedules may counteract early immune recruitment, which may be protected by SFRT-facilitated immune reservoirs. Different biological responses and treatment outcomes are observed based on pre-treatment TIME composition and model parameters. A rigorous analysis and model calibration for different tumor types and immune infiltration states is required before any conclusions can be drawn for clinical translation.",,,,,Open Access
PublicationView,CA274499,CSBC,"Oncogenic Stress, Metabolism",10.1038/s44320-024-00064-3,Mol Syst Biol,39333715,https://pubmed.ncbi.nlm.nih.gov/39333715,Proteome-wide copy-number estimation from transcriptomics,2024,"CVB3, Tmt, Ccle, Swath, Pinferna","Andrew J Sweatt, Cameron D Griffiths, Sarah M Groves, B Bishal Paudel, Lixin Wang, David F Kashatus, Kevin A Janes","Protein copy numbers constrain systems-level properties of regulatory networks, but proportional proteomic data remain scarce compared to RNA-seq. We related mRNA to protein statistically using best-available data from quantitative proteomics and transcriptomics for 4366 genes in 369 cell lines. The approach starts with a protein's median copy number and hierarchically appends mRNA-protein and mRNA-mRNA dependencies to define an optimal gene-specific model linking mRNAs to protein. For dozens of cell lines and primary samples, these protein inferences from mRNA outmatch stringent null models, a count-based protein-abundance repository, empirical mRNA-to-protein ratios, and a proteogenomic DREAM challenge winner. The optimal mRNA-to-protein relationships capture biological processes along with hundreds of known protein-protein complexes, suggesting mechanistic relationships. We use the method to identify a viral-receptor abundance threshold for coxsackievirus B3 susceptibility from 1489 systems-biology infection models parameterized by protein inference. When applied to 796 RNA-seq profiles of breast cancer, inferred copy-number estimates collectively re-classify 26-29% of luminal tumors. By adopting a gene-centered perspective of mRNA-protein covariation across different biological contexts, we achieve accuracies comparable to the technical reproducibility of contemporary proteomics.",,,,,Open Access
PublicationView,"CA225566, CA253540","PS-ON, CSBC","Microenvironment, Heterogeneity, Drug Resistance/Sensitivity",10.1073/pnas.2403062121,Proc Natl Acad Sci U S A,39302966,https://pubmed.ncbi.nlm.nih.gov/39302966,Genetic variation drives cancer cell adaptation to ECM stiffness,2024,"Cancer, Mechanobiology, Ecm Stiffness, Mechanoadaptation","Ting-Ching Wang, Suchitaa Sawhney, Daylin Morgan, Richard L Bennett, Richa Rashmi, Marcos R Estecio, Amy Brock, Irtisha Singh, Charles F Baer, Jonathan D Licht, Tanmay P Lele","The progression of many solid tumors is accompanied by temporal and spatial changes in the stiffness of the extracellular matrix (ECM). Cancer cells adapt to soft and stiff ECM through mechanisms that are not fully understood. It is well known that there is significant genetic heterogeneity from cell to cell in tumors, but how ECM stiffness as a parameter might interact with that genetic variation is not known. Here, we employed experimental evolution to study the response of genetically variable and clonal populations of tumor cells to variable ECM stiffness. Proliferation rates of genetically variable populations cultured on soft ECM increased over a period of several weeks, whereas clonal populations did not evolve. Tracking of DNA barcoded cell lineages revealed that soft ECM consistently selected for the same few variants. These data provide evidence that ECM stiffness exerts natural selection on genetically variable tumor populations. Soft-selected cells were highly migratory, with enriched oncogenic signatures and unusual behaviors such as spreading and traction force generation on ECMs with stiffness as low as 1 kPa. Rho-regulated cell spreading was found to be the directly selected trait, with yes-associated protein 1 translocation to the nucleus mediating fitness on soft ECM. Overall, these data show that genetic variation can drive cancer cell adaptation to ECM stiffness.",,,,"SRX23623627, SRP489796, SRX23623621, SRX23623632, SRX23623631, SRX23623625, SRX23623633, SRX23623629, SRX23623626, SRX23623622, SRX23623630, SRX23623635, SRX23623634, GSE255829, SRX23623628, SRX23623624, SRX23623620, SRX23623623",Open Access
PublicationView,CA225088,CSBC,"Microenvironment, Drug Resistance/Sensitivity",10.1016/j.celrep.2024.114552,Cell Rep,39068660,https://pubmed.ncbi.nlm.nih.gov/39068660,ASCT2 is a major contributor to serine uptake in cancer cells,2024,"Diet, Breast cancer, Purine Biosynthesis, Cancer Metabolism, Amino Acid Uptake, Erα, Asct2, Slc1a5, Serine Transporter, Serine Starvation, Cp: Cancer","Kelly O Conger, Christopher Chidley, Mete Emir Ozgurses, Huiping Zhao, Yumi Kim, Svetlana E Semina, Philippa Burns, Vipin Rawat, Lina Lietuvninkas, Ryan Sheldon, Issam Ben-Sahra, Jonna Frasor, Peter K Sorger, Gina M DeNicola, Jonathan L Coloff","The non-essential amino acid serine is a critical nutrient for cancer cells due to its diverse biosynthetic functions. While some tumors can synthesize serine de novo, others are auxotrophic and therefore reliant on serine uptake. Importantly, despite several transporters being known to be capable of transporting serine, the transporters that mediate serine uptake in cancer cells are not known. Here, we characterize the amino acid transporter ASCT2 (SLC1A5) as a major contributor to serine uptake in cancer cells. ASCT2 is well known as a glutamine transporter in cancer, and our work demonstrates that serine and glutamine compete for uptake through ASCT2. We further show that ASCT2-mediated serine uptake is essential for purine nucleotide biosynthesis and that estrogen receptor α (ERα) promotes serine uptake by directly activating SLC1A5 transcription. Collectively, our work defines an additional important role for ASCT2 as a serine transporter in cancer and evaluates ASCT2 as a potential therapeutic target.",,,,,Open Access
PublicationView,CA224012,PDMC,"Drug Resistance/Sensitivity, Heterogeneity, Experimental Model Development",10.1158/0008-5472.can-23-1895,Cancer Res,38843355,https://pubmed.ncbi.nlm.nih.gov/38843355,IDH1 Inhibition Potentiates Chemotherapy Efficacy in Pancreatic Cancer,2024,,"Mehrdad Zarei, Omid Hajihassani, Jonathan J Hue, Alexander W Loftus, Hallie J Graor, Faith Nakazzi, Parnian Naji, Christina S Boutros, Vinayak Uppin, Ali Vaziri-Gohar, Akram S Shalaby, John M Asara, Luke D Rothermel, Jonathan R Brody, Jordan M Winter","Pancreatic ductal adenocarcinoma (PDAC) is associated with a 5-year overall survival rate of just 13%, and development of chemotherapy resistance is nearly universal. PDAC cells overexpress wild-type isocitrate dehydrogenase 1 (IDH1) that can enable them to overcome metabolic stress, suggesting it could represent a therapeutic target in PDAC. Here, we found that anti-IDH1 therapy enhanced the efficacy of conventional chemotherapeutics. Chemotherapy treatment induced reactive oxygen species (ROS) and increased tricarboxylic acid cycle activity in PDAC cells, along with the induction of wild-type IDH1 expression as a key resistance factor. IDH1 facilitated PDAC survival following chemotherapy treatment by supporting mitochondrial function and antioxidant defense to neutralize ROS through the generation of α-ketoglutarate and NADPH, respectively. Pharmacologic inhibition of wild-type IDH1 with ivosidenib synergized with conventional chemotherapeutics in vitro and potentiated the efficacy of subtherapeutic doses of these drugs in vivo in murine PDAC models. This promising treatment approach is translatable through available and safe oral inhibitors and provides the basis of an open and accruing clinical trial testing this combination (NCT05209074). Significance: Targeting IDH1 improves sensitivity to chemotherapy by suppressing mitochondrial function and inducing oxidative stress, supporting the potential of the combination as an effective strategy for treating pancreatic cancer.",,,,,Open Access
PublicationView,"CA274511, CA209971",CSBC,"Microenvironment, Metastasis, Tumor-Immune",10.1038/s41467-024-52394-3,Nat Commun,39289380,https://pubmed.ncbi.nlm.nih.gov/39289380,Basal-to-inflammatory transition and tumor resistance via crosstalk with a pro-inflammatory stromal niche,2024,,"Nancy Yanzhe Li, Weiruo Zhang, Daniel Haensel, Anna R Jussila, Cory Pan, Sadhana Gaddam, Sylvia K Plevritis, Anthony E Oro","Cancer-associated inflammation is a double-edged sword possessing both pro- and anti-tumor properties through ill-defined tumor-immune dynamics. While we previously identified a carcinoma tumor-intrinsic resistance pathway, basal-to-squamous cell carcinoma transition, here, employing a multipronged single-cell and spatial-omics approach, we identify an inflammation and therapy-enriched tumor state we term basal-to-inflammatory transition. Basal-to-inflammatory transition signature correlates with poor overall patient survival in many epithelial tumors. Basal-to-squamous cell carcinoma transition and basal-to-inflammatory transition occur in adjacent but distinct regions of a single tumor: basal-to-squamous cell carcinoma transition arises within the core tumor nodule, while basal-to-inflammatory transition emerges from a specialized inflammatory environment defined by a tumor-associated TREM1 myeloid signature. TREM1 myeloid-derived cytokines IL1 and OSM induce basal-to-inflammatory transition in vitro and in vivo through NF-κB, lowering sensitivity of patient basal cell carcinoma explant tumors to Smoothened inhibitor treatment. This work deepens our knowledge of the heterogeneous local tumor microenvironment and nominates basal-to-inflammatory transition as a drug-resistant but targetable tumor state driven by a specialized inflammatory microenvironment.",,,,,Open Access
PublicationView,CA209975,CSBC,"Drug Resistance/Sensitivity, Microenvironment, Metastasis, Tumor-Immune",10.1084/jem.20231193,J Exp Med,39321257,https://pubmed.ncbi.nlm.nih.gov/39321257,Precursor central memory versus effector cell fate and naïve CD4+ T cell heterogeneity,2024,,"Deeksha Deep, Herman Gudjonson, Chrysothemis C Brown, Samuel A Rose, Roshan Sharma, Yoselin A Paucar Iza, Seunghee Hong, Saskia Hemmers, Michail Schizas, Zhong-Min Wang, Yuezhou Chen, Duane R Wesemann, Virginia Pascual, Dana Pe'er, Alexander Y Rudensky","Upon antigenic stimulation, naïve CD4+ T cells can give rise to phenotypically distinct effector T helper cells and long-lived memory T cells. We computationally reconstructed the in vivo trajectory of CD4+ T cell differentiation during a type I inflammatory immune response and identified two distinct differentiation paths for effector and precursor central memory T cells arising directly from naïve CD4+ T cells. Unexpectedly, our studies revealed heterogeneity among naïve CD4+ T cells, which are typically considered homogeneous save for their diverse T cell receptor usage. Specifically, a previously unappreciated population of naïve CD4+ T cells sensing environmental type I IFN exhibited distinct activation thresholds, suggesting that naïve CD4+ T cell differentiation potential may be influenced by environmental cues. This population was expanded in human viral infection and type I IFN response-lined autoimmunity. Understanding the relevance of naïve T cell heterogeneity to beneficial and maladaptive T cell responses may have therapeutic implications for adoptive T cell therapies in cancer immunotherapy and vaccination.",,,,,Open Access
PublicationView,CA227550,CSBC,"Heterogeneity, Drug Resistance/Sensitivity",10.1016/j.celrep.2024.114721,Cell Rep,39255061,https://pubmed.ncbi.nlm.nih.gov/39255061,Aged fibroblast-derived extracellular vesicles promote angiogenesis in melanoma,2024,"Melanoma, Aging, Angiogenesis, Fibroblasts, Exosomes, Extracellular Vesicles, Cd9, Cp: Cancer, Angioepoetin Ligand 2 (Angptl2)","Laura Hüser, Yash Chhabra, Olesia Gololobova, Vania Wang, Guanshu Liu, Agrani Dixit, Murilo Ramos Rocha, Elizabeth I Harper, Mitchell E Fane, Gloria E Marino-Bravante, Daniel J Zabransky, Kathy Q Cai, Jochen Utikal, Barbara S Slusher, Jeremy Walston, Evan J Lipson, Kenneth W Witwer, Ashani T Weeraratna","Advancing age is a negative prognostic factor for cutaneous melanoma. However, the role of extracellular vesicles (EVs) within the melanoma tumor microenvironment (TME) has remained unexplored in the context of aging. While the size and morphology of the EVs isolated from young vs. aged fibroblasts remained unaltered, the contents of the protein cargo were changed. Aging reduced the expression of the tetraspanin CD9 in both the dermal fibroblasts and released EVs. CD9 is a crucial regulator of EV cargo sorting. Modulating the CD9 expression in fibroblasts was sufficient to alter its levels in EVs. Mass spectrometry analysis of EVs released by CD9 knockdown (KD) vs. control cells revealed a significant increase in angiopoietin-like protein 2 (ANGPTL2), an angiogenesis promoter. Analysis of primary endothelial cells confirmed increased sprouting under CD9 KD conditions. Together, our data indicate that aged EVs play an important role in promoting a tumor-permissive microenvironment.",,,,,Open Access
PublicationView,"CA280849, CA244100",PS-ON,"Drug Resistance/Sensitivity, Microenvironment, Tumor-Immune, Computational Model Development",10.1038/s41416-024-02844-y,Br J Cancer,39261715,https://pubmed.ncbi.nlm.nih.gov/39261715,Fractionated photoimmunotherapy stimulates an anti-tumour immune response: an integrated mathematical and in vitro study,2024,,"Mohammad U Zahid, Matthew Waguespack, Rebecca C Harman, Eric M Kercher, Shubhankar Nath, Tayyaba Hasan, Imran Rizvi, Bryan Q Spring, Heiko Enderling","Background: Advanced epithelial ovarian cancer (EOC) has high recurrence rates due to disseminated initial disease presentation. Cytotoxic phototherapies, such as photodynamic therapy (PDT) and photoimmunotherapy (PIT, cell-targeted PDT), have the potential to treat disseminated malignancies due to safe intraperitoneal delivery. Methods: We use in vitro measurements of EOC tumour cell and T cell responses to chemotherapy, PDT, and epidermal growth factor receptor targeted PIT as inputs to a mathematical model of non-linear tumour and immune effector cell interaction. The model outputs were used to calculate how photoimmunotherapy could be utilised for tumour control. Results: In vitro measurements of PIT dose responses revealed that although low light doses (<10 J/cm<sup>2</sup>) lead to limited tumour cell killing they also increased proliferation of anti-tumour immune effector cells. Model simulations demonstrated that breaking up a larger light dose into multiple lower dose fractions (vis-à-vis fractionated radiotherapy) could be utilised to effect tumour control via stimulation of an anti-tumour immune response. Conclusions: There is promise for applying fractionated PIT in the setting of EOC. However, recommending specific fractionated PIT dosimetry and timing will require appropriate model calibration on tumour-immune interaction data in human patients and subsequent validation of model predictions in prospective clinical trials.",,,,,Open Access
PublicationView,CA241927,TEC,"Microenvironment, Metastasis",10.1016/j.xpro.2024.103266,STAR Protoc,39146187,https://pubmed.ncbi.nlm.nih.gov/39146187,Protocol for in vitro evaluation of effects of stiffness on patient-derived glioblastoma,2024,"Cancer, Tissue engineering, Material Sciences","Alireza Sohrabi, Stephanie K Seidlits","Glioblastoma (GBM) is the most common and lethal type of primary brain tumor. Physiologically, GBM cells experience a heterogeneous mechanical landscape. Here, we present an in vitro method to study the effects of tissue stiffness on patient-derived GBM that utilizes hyaluronic acid (HA)-based, mechanically tunable scaffolds for three-dimensional (3D) culture of patient-derived GBM spheroids. We describe steps to fabricate and characterize HA-based scaffolds, culture GBM spheroids within 3D hydrogel scaffolds, and prepare cultured cells for a variety of experimental assessments. For complete details on the use and execution of this protocol, please refer to Sohrabi et al.<sup>1</sup>.",,,,,Open Access
PublicationView,CA238720,CSBC,Drug Resistance/Sensitivity,10.1016/j.crmeth.2023.100483,Cell Rep Methods,37323574,https://pubmed.ncbi.nlm.nih.gov/37323574,Decrypting the potency of anti-cancer therapeutics by using mass spectrometry to quantify post-translational modifications,2023,,"Sophie A Herbst, Forest M White","In a recent issue of <i>Science</i>, Zecha et al.<sup>1</sup> present decryptM, an approach aimed at defining the mechanisms of action of anti-cancer therapeutics through systems-level analysis of protein post-translational modifications (PTMs). By using a broad range of concentrations, decryptM generates drug response curves for each detected PTM, enabling identification of drug effects at different therapeutic doses.",,,,,Open Access
